Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
787443	Truck	Convencional	   4.635,60 
816180	Truck	Convencional	   4.149,00 
823087	Truck	Convencional	   3.460,00 
274889	Truck	Convencional	   3.995,00 
381203	Truck	Convencional	   3.819,00 
528438	Truck	Convencional	   5.271,00 
992161	Truck	Convencional	   3.643,00 
519503	Truck	Convencional	   4.987,00 
719309	Truck	Convencional	   6.364,80 
907142	Truck	Convencional	   4.822,80 
543478	Truck	Convencional	   5.612,40 
283811	Truck	Convencional	   4.897,00 
701836	Truck	Convencional	   4.724,00 
634708	Truck	Convencional	   7.036,80 
892471	Truck	Convencional	   6.375,60 
482418	Truck	Convencional	   4.333,20 
688557	Truck	Convencional	   3.275,00 
309501	Truck	Convencional	   5.106,00 
737334	Truck	Convencional	   5.967,60 
677427	Truck	Convencional	   3.654,00 
204600	Truck	Convencional	   5.550,00 
854112	Truck	Convencional	   3.240,00 
669056	Truck	Convencional	   5.056,00 
642990	Truck	Convencional	   5.667,00 
776728	Truck	Convencional	   6.493,20 
319205	Truck	Convencional	   5.455,20 
587586	Truck	Convencional	   5.410,80 
541375	Truck	Convencional	   5.436,00 
535834	Truck	Convencional	   5.597,00 
946608	Truck	Convencional	   6.042,00 
839760	Truck	Convencional	   4.968,00 
508499	Truck	Convencional	   4.517,00 
655772	Truck	Convencional	   5.507,00 
567609	Truck	Convencional	   3.194,00 
496701	Truck	Convencional	   4.854,00 
115093	Truck	Convencional	   6.000,00 
733353	Truck	Convencional	   5.068,00 
133581	Truck	Convencional	   3.634,80 
472073	Truck	Convencional	   4.752,00 
495043	Truck	Convencional	   4.504,00 
843435	Truck	Convencional	   4.318,80 
459998	Truck	Convencional	   3.834,00 
303620	Truck	Convencional	   3.945,00 
664657	Truck	Convencional	   5.227,20 
777765	Truck	Convencional	   4.315,00 
573259	Truck	Convencional	   5.084,00 
572440	Truck	Convencional	   3.948,00 
883314	Truck	Convencional	   6.044,40 
776205	Truck	Convencional	   5.838,00 
889479	Truck	Convencional	   5.307,60 
295449	Truck	Convencional	   5.937,00 
425290	Truck	Convencional	   5.569,00 
556762	Truck	Convencional	   4.301,00 
783203	Truck	Convencional	   5.945,00 
852943	Truck	Convencional	   4.547,00 
670659	Truck	Convencional	   4.123,00 
348255	Truck	Convencional	   4.134,00 
872087	Truck	Convencional	   3.258,00 
723828	Truck	Convencional	   5.400,00 
861554	Truck	Convencional	   5.674,00 
961749	Truck	Convencional	   4.826,40 
686342	Truck	Convencional	   3.836,40 
117859	Truck	Convencional	   3.915,60 
587613	Truck	Convencional	   4.851,60 
569642	Truck	Convencional	   4.269,00 
619546	Truck	Convencional	   4.554,00 
110023	Truck	Convencional	   3.720,00 
942041	Truck	Convencional	   3.481,00 
656459	Truck	Convencional	   4.166,40 
662797	Truck	Convencional	   3.091,00 
736831	Truck	Convencional	   5.312,00 
315887	Truck	Convencional	   6.457,20 
456926	Truck	Convencional	   3.878,00 
339050	Truck	Convencional	   5.411,00 
808798	Truck	Convencional	   4.237,20 
473709	Truck	Convencional	   3.402,00 
355700	Truck	Convencional	   6.615,60 
858842	Truck	Convencional	   5.427,00 
156949	Truck	Convencional	   5.600,40 
498728	Truck	Convencional	   6.259,20 
292464	Truck	Convencional	   3.095,00 
159374	Truck	Convencional	   4.428,00 
746590	Truck	Convencional	   4.719,00 
349178	Truck	Convencional	   6.232,80 
767494	Truck	Convencional	   7.052,40 
290159	Truck	Convencional	   3.566,00 
615983	Truck	Convencional	   3.771,60 
450889	Truck	Convencional	   3.841,00 
291936	Truck	Convencional	   6.412,80 
119627	Truck	Convencional	   5.408,00 
196222	Truck	Convencional	   6.652,80 
213406	Truck	Convencional	   4.026,00 
468365	Truck	Convencional	   6.676,80 
219719	Truck	Convencional	   5.984,40 
862476	Truck	Convencional	   4.874,40 
957530	Truck	Convencional	   4.479,60 
860047	Truck	Convencional	   3.551,00 
154838	Truck	Convencional	   5.735,00 
397003	Truck	Convencional	   4.963,20 
644013	Truck	Convencional	   4.854,00 
400098	Truck	Convencional	   6.661,20 
816155	Truck	Convencional	   5.151,60 
312160	Truck	Convencional	   4.080,00 
953475	Truck	Convencional	   3.790,00 
492879	Truck	Convencional	   5.271,60 
105323	Truck	Convencional	   6.912,00 
540481	Truck	Convencional	   5.642,00 
813563	Truck	Convencional	   4.797,00 
140494	Truck	Convencional	   4.077,00 
597884	Truck	Convencional	   3.939,00 
777020	Truck	Convencional	   6.896,40 
879781	Truck	Convencional	   3.523,00 
916334	Truck	Convencional	   4.876,80 
840084	Truck	Convencional	   3.739,20 
519992	Truck	Convencional	   3.154,00 
748331	Truck	Convencional	   5.644,80 
752661	Truck	Convencional	   5.252,00 
618834	Truck	Convencional	   4.987,00 
328006	Truck	Convencional	   3.471,00 
322029	Truck	Convencional	   4.372,00 
316398	Truck	Convencional	   4.908,00 
504848	Truck	Convencional	   5.684,00 
879741	Truck	Convencional	   4.134,00 
251335	Truck	Convencional	   6.222,00 
114297	Truck	Convencional	   7.074,00 
507884	Truck	Convencional	   5.718,00 
167104	Truck	Convencional	   6.577,20 
816954	Truck	Convencional	   4.870,80 
965431	Truck	Convencional	   3.578,00 
742659	Truck	Convencional	   4.026,00 
339266	Truck	Convencional	   4.401,60 
158816	Truck	Convencional	   4.430,40 
616185	Truck	Convencional	   5.690,00 
336011	Truck	Convencional	   3.290,00 
581591	Truck	Convencional	   5.224,00 
537601	Truck	Convencional	   5.280,00 
560091	Truck	Convencional	   4.776,00 
115713	Truck	Convencional	   5.737,00 
263533	Truck	Convencional	   5.918,00 
945033	Truck	Convencional	   4.868,00 
484193	Truck	Convencional	   4.329,60 
392984	Truck	Convencional	   3.316,00 
460643	Truck	Convencional	   4.592,00 
703931	Truck	Convencional	   4.102,80 
508649	Truck	Convencional	   3.221,00 
634700	Truck	Convencional	   5.005,00 
268204	Truck	Convencional	   3.895,00 
123327	Truck	Convencional	   4.860,00 
283952	Truck	Convencional	   4.754,40 
831516	Truck	Convencional	   5.945,00 
431598	Truck	Convencional	   3.990,00 
323414	Truck	Convencional	   6.219,60 
844253	Truck	Convencional	   3.420,00 
925518	Truck	Convencional	   5.165,00 
278569	Truck	Convencional	   6.416,40 
524932	Truck	Convencional	   3.653,00 
349723	Truck	Convencional	   5.089,00 
695087	Truck	Convencional	   5.018,00 
762396	Truck	Convencional	   3.960,00 
581345	Truck	Convencional	   3.771,00 
318168	Truck	Convencional	   5.746,80 
305824	Truck	Convencional	   5.835,00 
633713	Truck	Convencional	   5.730,00 
308064	Truck	Convencional	   3.069,00 
939346	Truck	Convencional	   5.089,20 
957294	Truck	Convencional	   5.315,00 
674040	Truck	Convencional	   5.038,80 
999043	Truck	Convencional	   4.606,80 
841534	Truck	Convencional	   6.927,60 
206930	Truck	Convencional	   5.438,40 
258566	Truck	Convencional	   5.227,00 
982594	Truck	Convencional	   4.638,00 
216076	Truck	Convencional	   5.296,00 
541966	Truck	Convencional	   6.568,80 
931215	Truck	Convencional	   3.943,20 
868183	Truck	Convencional	   5.741,00 
162345	Truck	Convencional	   3.534,00 
743174	Truck	Convencional	   4.523,00 
899940	Truck	Convencional	   4.101,00 
849360	Truck	Convencional	   4.316,40 
131257	Truck	Convencional	   4.909,00 
254472	Truck	Convencional	   4.165,00 
326671	Truck	Convencional	   5.010,00 
631185	Truck	Convencional	   3.048,00 
544958	Truck	Convencional	   3.920,40 
951252	Truck	Convencional	   3.244,00 
395746	Truck	Convencional	   5.485,00 
213870	Truck	Convencional	   4.628,00 
496852	Truck	Convencional	   4.535,00 
908580	Truck	Convencional	   3.798,00 
389254	Truck	Convencional	   4.638,00 
516046	Truck	Convencional	   5.478,00 
689954	Truck	Convencional	   6.892,80 
184791	Truck	Convencional	   4.406,00 
142920	Truck	Convencional	   4.132,00 
134724	Truck	Convencional	   4.156,80 
842836	Truck	Convencional	   4.887,60 
130893	Truck	Convencional	   4.833,00 
712586	Truck	Convencional	   5.696,00 
394176	Truck	Convencional	   4.943,00 
718919	Truck	Convencional	   4.553,00 
679204	Truck	Convencional	   3.013,00 
982534	Truck	Convencional	   5.819,00 
216060	Truck	Convencional	   6.110,40 
677145	Truck	Convencional	   5.815,00 
961174	Truck	Convencional	   7.072,80 
676624	Truck	Convencional	   6.246,00 
634945	Truck	Convencional	   4.614,00 
600250	Truck	Convencional	   4.658,40 
653028	Truck	Convencional	   5.241,00 
433545	Truck	Convencional	   4.094,00 
996527	Truck	Convencional	   4.567,20 
271451	Truck	Convencional	   4.826,00 
223856	Truck	Convencional	   6.902,40 
621210	Truck	Convencional	   4.544,40 
625023	Truck	Convencional	   4.147,20 
515782	Truck	Convencional	   5.802,00 
539503	Truck	Convencional	   3.066,00 
567447	Truck	Convencional	   3.705,60 
601017	Truck	Convencional	   3.675,60 
117662	Truck	Convencional	   3.093,00 
790886	Truck	Convencional	   5.478,00 
796873	Truck	Convencional	   5.862,00 
484216	Truck	Convencional	   3.402,00 
168135	Truck	Convencional	   6.885,60 
686969	Truck	Convencional	   4.591,00 
214206	Truck	Convencional	   5.871,00 
601531	Truck	Convencional	   4.590,00 
448752	Truck	Convencional	   4.729,20 
371107	Truck	Convencional	   4.932,00 
552843	Truck	Convencional	   5.254,00 
182462	Truck	Convencional	   3.457,00 
821364	Truck	Convencional	   4.167,00 
133048	Truck	Convencional	   6.123,60 
501190	Truck	Convencional	   5.430,00 
883478	Truck	Convencional	   4.009,20 
198113	Truck	Convencional	   5.692,80 
596323	Truck	Convencional	   4.686,00 
499732	Truck	Convencional	   5.378,40 
591115	Truck	Convencional	   4.840,00 
894103	Truck	Convencional	   4.768,00 
354493	Truck	Convencional	   3.979,00 
920425	Truck	Convencional	   4.240,80 
201423	Truck	Convencional	   4.218,00 
142712	Truck	Convencional	   4.458,00 
681800	Truck	Convencional	   4.404,00 
581046	Truck	Convencional	   5.142,00 
800742	Truck	Convencional	   5.115,00 
701202	Truck	Convencional	   3.908,40 
141235	Truck	Convencional	   6.876,00 
463362	Truck	Convencional	   5.484,00 
527060	Truck	Convencional	   6.306,00 
695582	Truck	Convencional	   4.424,40 
374001	Truck	Convencional	   3.016,00 
669029	Truck	Convencional	   7.112,40 
661974	Truck	Convencional	   6.669,60 
730033	Truck	Convencional	   4.623,00 
902860	Truck	Convencional	   6.628,80 
516866	Truck	Convencional	   5.125,00 
606881	Truck	Convencional	   4.102,80 
786329	Truck	Convencional	   5.291,00 
764012	Truck	Convencional	   4.391,00 
374410	Truck	Convencional	   5.323,20 
891616	Truck	Convencional	   5.870,40 
533756	Truck	Convencional	   5.818,80 
818225	Truck	Convencional	   5.046,00 
894933	Truck	Convencional	   5.608,00 
650504	Truck	Convencional	   4.098,00 
400971	Truck	Convencional	   6.022,80 
440341	Truck	Convencional	   3.557,00 
836713	Truck	Convencional	   3.918,00 
741108	Truck	Convencional	   5.590,00 
276715	Truck	Convencional	   5.412,00 
875318	Truck	Convencional	   4.107,00 
134327	Truck	Convencional	   3.876,00 
508026	Truck	Convencional	   5.583,00 
834696	Truck	Convencional	   6.182,40 
405584	Truck	Convencional	   5.417,00 
381095	Truck	Convencional	   5.314,80 
363886	Truck	Convencional	   5.896,80 
171509	Truck	Convencional	   5.982,00 
892192	Truck	Convencional	   5.972,00 
219839	Truck	Convencional	   5.426,00 
147435	Truck	Convencional	   4.387,00 
522157	Truck	Convencional	   4.148,00 
923504	Truck	Convencional	   3.026,00 
393716	Truck	Convencional	   5.220,00 
843077	Truck	Convencional	   3.670,00 
617321	Truck	Convencional	   6.111,60 
452311	Truck	Convencional	   3.493,00 
256552	Truck	Convencional	   3.267,00 
977688	Truck	Convencional	   4.836,00 
427552	Truck	Convencional	   5.357,00 
188074	Truck	Convencional	   4.560,00 
934042	Truck	Convencional	   4.258,80 
611506	Truck	Convencional	   4.500,00 
700709	Truck	Convencional	   6.121,20 
442509	Truck	Convencional	   7.106,40 
140823	Truck	Convencional	   4.829,00 
304801	Truck	Convencional	   5.197,20 
163957	Truck	Convencional	   4.453,20 
726913	Truck	Convencional	   6.846,00 
184039	Truck	Convencional	   5.163,60 
372923	Truck	Convencional	   6.679,20 
212296	Truck	Convencional	   6.164,40 
408915	Truck	Convencional	   5.702,00 
781147	Truck	Convencional	   5.447,00 
292964	Truck	Convencional	   3.571,00 
868959	Truck	Convencional	   5.902,00 
633842	Truck	Convencional	   5.769,00 
922543	Truck	Convencional	   3.779,00 
163463	Truck	Convencional	   4.760,00 
494201	Truck	Convencional	   5.982,00 
397984	Truck	Convencional	   4.172,00 
230437	Truck	Convencional	   6.367,20 
692722	Truck	Convencional	   4.040,00 
690435	Truck	Convencional	   5.649,00 
529812	Truck	Convencional	   3.452,00 
966618	Truck	Convencional	   3.192,00 
445093	Truck	Convencional	   3.254,00 
622076	Truck	Convencional	   6.487,20 
544653	Truck	Convencional	   5.794,80 
754332	Truck	Convencional	   5.505,60 
919245	Truck	Convencional	   5.110,00 
762001	Truck	Convencional	   6.891,60 
475429	Truck	Convencional	   4.184,00 
858745	Truck	Convencional	   3.927,00 
739035	Truck	Convencional	   5.583,60 
921559	Truck	Convencional	   5.594,00 
689244	Truck	Convencional	   5.049,00 
869032	Truck	Convencional	   4.944,00 
337460	Truck	Convencional	   5.198,00 
710737	Truck	Convencional	   5.403,00 
747576	Truck	Convencional	   5.812,80 
679794	Truck	Convencional	   4.019,00 
860607	Truck	Convencional	   5.526,00 
119957	Truck	Convencional	   4.183,20 
637650	Truck	Convencional	   6.249,60 
382582	Truck	Convencional	   3.329,00 
418602	Truck	Convencional	   6.349,20 
771863	Truck	Convencional	   4.749,60 
961259	Truck	Convencional	   4.205,00 
200942	Truck	Convencional	   5.426,00 
533860	Truck	Convencional	   4.189,20 
486011	Truck	Convencional	   3.109,00 
689116	Truck	Convencional	   3.420,00 
545966	Truck	Convencional	   5.606,00 
140266	Truck	Convencional	   4.978,80 
937103	Truck	Convencional	   3.600,00 
781468	Truck	Convencional	   5.709,00 
164844	Truck	Convencional	   5.135,00 
159329	Truck	Convencional	   5.050,00 
820558	Truck	Convencional	   6.859,20 
372108	Truck	Convencional	   7.083,60 
961993	Truck	Convencional	   5.726,00 
465672	Truck	Convencional	   4.866,00 
285035	Truck	Convencional	   3.860,40 
133445	Truck	Convencional	   4.497,00 
250829	Truck	Convencional	   4.731,60 
424913	Truck	Convencional	   6.150,00 
899392	Truck	Convencional	   3.867,60 
274489	Truck	Convencional	   3.879,00 
829293	Truck	Convencional	   3.031,00 
585775	Truck	Convencional	   4.240,80 
877514	Truck	Convencional	   4.889,00 
251167	Truck	Convencional	   5.297,00 
730655	Truck	Convencional	   4.282,80 
350396	Truck	Convencional	   6.108,00 
308454	Truck	Convencional	   3.763,00 
114289	Truck	Convencional	   5.710,00 
677426	Truck	Convencional	   5.646,00 
130228	Truck	Convencional	   3.875,00 
270849	Truck	Convencional	   4.965,00 
619214	Truck	Convencional	   4.553,00 
589332	Truck	Convencional	   5.442,00 
214444	Truck	Convencional	   3.413,00 
749988	Truck	Convencional	   5.787,00 
935016	Truck	Convencional	   4.520,40 
716184	Truck	Convencional	   4.556,00 
924189	Truck	Convencional	   4.462,00 
211206	Truck	Convencional	   4.744,80 
643050	Truck	Convencional	   3.628,00 
436184	Truck	Convencional	   5.630,00 
363732	Truck	Convencional	   3.811,00 
292098	Truck	Convencional	   4.622,40 
871131	Truck	Convencional	   4.930,00 
562734	Truck	Convencional	   3.660,00 
225972	Truck	Convencional	   5.707,20 
486838	Truck	Convencional	   4.729,00 
970835	Truck	Convencional	   4.570,80 
445569	Truck	Convencional	   6.130,80 
653478	Truck	Convencional	   5.656,80 
592550	Truck	Convencional	   6.624,00 
975388	Truck	Convencional	   4.356,00 
550405	Truck	Convencional	   3.822,00 
720297	Truck	Convencional	   5.155,20 
839799	Truck	Convencional	   4.308,00 
275206	Truck	Convencional	   5.854,80 
716271	Truck	Convencional	   5.162,00 
877194	Truck	Convencional	   4.558,00 
731267	Truck	Convencional	   5.940,00 
803215	Truck	Convencional	   4.746,00 
338546	Truck	Convencional	   5.084,00 
728313	Truck	Convencional	   3.800,00 
234121	Truck	Convencional	   5.114,40 
612051	Truck	Convencional	   4.846,80 
315450	Truck	Convencional	   4.518,00 
641761	Truck	Convencional	   4.785,00 
767262	Truck	Convencional	   6.871,20 
123931	Truck	Convencional	   5.608,00 
573715	Truck	Convencional	   7.114,80 
799483	Truck	Convencional	   4.255,00 
562422	Truck	Convencional	   4.423,20 
586107	Truck	Convencional	   5.556,00 
630880	Truck	Convencional	   4.490,00 
473401	Truck	Convencional	   4.869,60 
593739	Truck	Convencional	   5.691,00 
359983	Truck	Convencional	   3.174,00 
915867	Truck	Convencional	   5.413,20 
424533	Truck	Convencional	   4.498,00 
831140	Truck	Convencional	   4.767,00 
529537	Truck	Convencional	   4.352,00 
674443	Truck	Convencional	   4.828,00 
531250	Truck	Convencional	   3.851,00 
199961	Truck	Convencional	   6.930,00 
288625	Truck	Convencional	   4.056,00 
671006	Truck	Convencional	   5.346,00 
132124	Truck	Convencional	   4.842,00 
642226	Truck	Convencional	   3.698,40 
692959	Truck	Convencional	   5.870,00 
926235	Truck	Convencional	   5.150,00 
993449	Truck	Convencional	   4.844,40 
932342	Truck	Convencional	   6.265,20 
198855	Truck	Convencional	   3.903,00 
859707	Truck	Convencional	   5.572,80 
656610	Truck	Convencional	   3.743,00 
938030	Truck	Convencional	   5.383,00 
131686	Truck	Convencional	   3.206,00 
884420	Truck	Convencional	   3.800,00 
880272	Truck	Convencional	   3.402,00 
371584	Truck	Convencional	   4.550,40 
405029	Truck	Convencional	   3.682,00 
137493	Truck	Convencional	   5.617,00 
409524	Truck	Convencional	   4.291,20 
657798	Truck	Convencional	   5.177,00 
306018	Truck	Convencional	   4.599,00 
737487	Truck	Convencional	   4.202,00 
619071	Truck	Convencional	   5.264,40 
264639	Truck	Convencional	   5.452,80 
323225	Truck	Convencional	   4.186,00 
206176	Truck	Convencional	   4.254,00 
939172	Truck	Convencional	   6.402,00 
167299	Truck	Convencional	   4.778,40 
928856	Truck	Convencional	   5.098,00 
932823	Truck	Convencional	   6.210,00 
511464	Truck	Convencional	   6.249,60 
